to_ss	to_word	relation	from_ss	from_word	isvisual	cardinality	score
104429038	throat protector	hasSubstance	105399847	blood	 	""	0.8
101351170	Brucella	hasSubstance	105267345	tissue	 	""	1
113213577	gold fern	hasSubstance	105267345	tissue	 	""	1
103540595	hospital	hasSubstance	114802450	steel	 	""	0.8
103825673	ninon	hasSubstance	115098161	wood	 	""	0.8
103086580	concert hall	hasSubstance	114845743	water	 	""	0.8
104488530	trouser	hasSubstance	114625458	metal	 	""	0.8
103245075	Drixoral	hasSubstance	114873641	formulation	 	""	0.8
112247963	evergreen blueberry	hasSubstance	113096779	lignum	 	""	1
103013580	chemise	hasSubstance	114984973	coloring material	 	""	0.8
109681973	Jewess	hasSubstance	105267345	tissue	 	""	1
110687728	systems analyst	hasSubstance	105267345	tissue	 	""	1
103479266	Hall of Fame	hasSubstance	114936226	limestone	 	""	0.8
102766320	baby bed	hasSubstance	114915184	ice	 	""	0.8
110198958	ignoramus	hasSubstance	105267345	tissue	 	""	1
107728804	shell bean	hasSubstance	114742917	polypeptide	 	""	1
102806992	bathhouse	hasSubstance	114696793	stone	 	""	0.8
110041373	earl	hasSubstance	105267345	tissue	 	""	1
104257684	soil pipe	hasSubstance	106256697	page	 	""	0.8
109284589	fossil	hasSubstance	106256697	page	 	""	0.8
110093908	fitter	hasSubstance	105267345	tissue	 	""	1
112704343	carambola	hasSubstance	114935319	lignin	 	""	1
103525827	holding device	hasSubstance	114984973	coloring material	 	""	0.8
103786313	morning room	hasSubstance	114640434	hydrogen	 	""	0.8
102109687	seizure-alert dog	hasSubstance	105267548	animal tissue	 	""	1
102665250	hogchoker	hasSubstance	105267548	animal tissue	 	""	1
109409203	ribbon	hasSubstance	114580897	material	 	""	0.8
109991530	swashbuckler	hasSubstance	105267345	tissue	 	""	1
110444194	poet	hasSubstance	105267345	tissue	 	""	1
112728322	crack willow	hasSubstance	105267345	tissue	 	""	1
103418242	garden tool	hasSubstance	114758536	shell	 	""	0.8
109366762	nature	hasSubstance	114922107	fraction	 	""	0.8
103465605	guesthouse	hasSubstance	114936226	limestone	 	""	0.8
110228712	kachina	hasSubstance	105267345	tissue	 	""	1
102498153	aye-aye	hasSubstance	105267345	tissue	 	""	1
102905886	bronchoscope	hasSubstance	115098161	wood	 	""	0.8
112757458	inkberry	hasSubstance	105267345	tissue	 	""	1
112107710	meadow foxtail	hasSubstance	105267345	tissue	 	""	1
115097209	builder	hasSubstance	115098161	wood	 	""	0.8
103019938	chintz	hasSubstance	114625458	metal	 	""	0.8
103762982	military hospital	hasSubstance	114841267	air	 	""	0.8
102610066	tautog	hasSubstance	105267345	tissue	 	""	1
101988869	Euphausia pacifica	hasSubstance	105267548	animal tissue	 	""	1
102072953	spouter	hasSubstance	105267345	tissue	 	""	1
103121040	court	hasSubstance	114845743	water	 	""	0.8
102090475	wolfhound	hasSubstance	105267548	animal tissue	 	""	1
103007297	chapterhouse	hasSubstance	114625458	metal	 	""	0.8
103142912	crystal	hasSubstance	114984973	coloring material	 	""	0.8
103162460	darkroom	hasSubstance	114845743	water	 	""	0.8
111906127	golden cup	hasSubstance	105267345	tissue	 	""	1
114782403	bog soil	hasSubstance	114625458	metal	 	""	0.8
114953968	monoamine oxidase	hasSubstance	114586258	mixture	 	""	0.8
115044122	corn snow	hasSubstance	114640434	hydrogen	 	""	1
112911440	tomatillo	hasSubstance	105267345	tissue	 	""	1
101757677	massasauga	hasSubstance	105267548	animal tissue	 	""	1
110416909	perjurer	hasSubstance	105267345	tissue	 	""	1
114857497	rubbish	hasSubstance	106256697	page	 	""	0.8
103043274	clinic	hasSubstance	100019613	substance	 	""	0.8
106595351	magazine	hasSubstance	106256697	page	 	""	0.995535115949774
115094053	waste paper	hasSubstance	106256697	page	 	""	0.8
111887310	prairie rocket	hasSubstance	105267345	tissue	 	""	1
101853195	eider	hasSubstance	105267548	animal tissue	 	""	1
104218564	muffler	hasSubstance	114580897	material	 	""	0.8
110111779	Freudian	hasSubstance	105267345	tissue	 	""	1
111656123	huon pine	hasSubstance	105267345	tissue	 	""	1
111462276	strong gale	hasSubstance	114642916	krypton	 	""	1
104233124	skyscraper	hasSubstance	114802450	steel	 	""	0.8
114773022	basalt	hasSubstance	114865316	plagioclase	 	""	1
104081699	rest house	hasSubstance	100019613	substance	 	""	0.8
102733213	arcade	hasSubstance	114802450	steel	 	""	0.8
102249256	wax insect	hasSubstance	105267345	tissue	 	""	1
104001499	pressure gauge	hasSubstance	115100112	hardwood	 	""	0.8
111507655	simoom	hasSubstance	114841267	air	 	""	1
104081281	restaurant	hasSubstance	100019613	substance	 	""	0.8
110546850	saint	hasSubstance	105267345	tissue	 	""	1
102245111	firebug	hasSubstance	105267345	tissue	 	""	1
110411356	scholastic	hasSubstance	105267345	tissue	 	""	1
111443057	high wind	hasSubstance	114646152	neon	 	""	1
102739668	armor	hasSubstance	114625458	metal	 	""	0.995672188025919
109365863	narrow	hasSubstance	114845743	water	 	""	1
103282295	embassy	hasSubstance	115041277	silica	 	""	0.8
115051392	balas	hasSubstance	114625458	metal	 	""	0.8
102309242	instar	hasSubstance	105267345	tissue	 	""	1
103997274	power takeoff	hasSubstance	106256697	page	 	""	0.8
103800933	musical instrument	hasSubstance	114984973	coloring material	 	""	0.8
100027167	location	hasSubstance	114580897	material	 	""	0.8
110765000	walloper	hasSubstance	105267345	tissue	 	""	1
102863536	Bofors gun	hasSubstance	115100112	hardwood	 	""	0.8
101565599	sedge warbler	hasSubstance	105267345	tissue	 	""	1
103384352	forklift	hasSubstance	114845743	water	 	""	0.8
110169678	hell-rooster	hasSubstance	105267345	tissue	 	""	1
109904708	center	hasSubstance	105267345	tissue	 	""	1
103456548	greasy spoon	hasSubstance	114922107	fraction	 	""	0.8
111924445	burdock	hasSubstance	113096779	lignum	 	""	1
107686299	Swedish rye bread	hasSubstance	107813107	salt	 	""	0.8
103540090	hose	hasSubstance	105403149	serum	 	""	0.8
114856263	waste	hasSubstance	114586258	mixture	 	""	0.8
114890183	graph paper	hasSubstance	114984973	coloring material	 	""	0.8
104469684	tramp steamer	hasSubstance	114642417	iron	 	""	0.8
103850245	operating room	hasSubstance	114640434	hydrogen	 	""	0.8
112753573	red maple	hasSubstance	105267345	tissue	 	""	1
108653314	air	hasSubstance	114625458	metal	 	""	0.8
103999992	press	hasSubstance	105605498	spindle	 	""	0.8
103194170	differential analyzer	hasSubstance	105605498	spindle	 	""	0.8
102454794	peba	hasSubstance	105267345	tissue	 	""	1
114908822	humus	hasSubstance	114586258	mixture	 	""	0.8
104528968	vernier caliper	hasSubstance	115100112	hardwood	 	""	0.8
109217230	beach	hasSubstance	100019613	substance	 	""	0.8
110056719	end man	hasSubstance	105267345	tissue	 	""	1
112056217	lady`s slipper	hasSubstance	105267345	tissue	 	""	1
107852614	Brie	hasSubstance	107844042	milk	 	""	0.8
102251775	plant louse	hasSubstance	105267345	tissue	 	""	1
103796522	mud brick	hasSubstance	114654541	silicon	 	""	1
102508021	raccoon	hasSubstance	105267345	tissue	 	""	1
105324276	cauliflower ear	hasSubstance	105288091	cartilage	 	""	1
115087632	very low density lipoprotein	hasSubstance	114601829	amino acid	 	""	1
105578740	Achilles tendon	hasSubstance	114742917	polypeptide	 	""	1
103534580	hoopskirt	hasSubstance	114866889	fiber	 	""	0.8
102130086	tiglon	hasSubstance	105267345	tissue	 	""	1
112433769	nodding onion	hasSubstance	105267345	tissue	 	""	1
103668803	Lilo	hasSubstance	114870078	cotton	 	""	1
104167759	seesaw	hasSubstance	114586258	mixture	 	""	0.8
102918964	bumper car	hasSubstance	114591091	suspension	 	""	0.8
102379183	quarter horse	hasSubstance	105267345	tissue	 	""	1
109805475	architect	hasSubstance	105267345	tissue	 	""	1
103347037	fire screen	hasSubstance	104551950	warp	 	""	1
112676940	bush honeysuckle	hasSubstance	113096779	lignum	 	""	1
112110475	wild red oat	hasSubstance	105267345	tissue	 	""	1
103498662	hatchback	hasSubstance	115098161	wood	 	""	0.8
103598385	jig	hasSubstance	114984973	coloring material	 	""	0.8
104377057	system	hasSubstance	114845743	water	 	""	0.995899402694814
110227490	Junior	hasSubstance	105267345	tissue	 	""	1
112755559	pointed-leaf maple	hasSubstance	114935319	lignin	 	""	1
112223160	scrub beefwood	hasSubstance	113097752	heartwood	 	""	1
102391508	grevy`s zebra	hasSubstance	105267345	tissue	 	""	1
107676967	polony	hasSubstance	114973303	palmitic acid	 	""	1
103772417	minute gun	hasSubstance	114642417	iron	 	""	0.8
107735510	pumpkin	hasSubstance	114984973	coloring material	 	""	0.8
108546183	county	hasSubstance	106256697	page	 	""	0.8
104455442	top of the line	hasSubstance	107922764	chocolate	 	""	0.8
114923458	iron ore	hasSubstance	114625458	metal	 	""	0.8
111615259	Sierra lodgepole pine	hasSubstance	105267345	tissue	 	""	1
107676520	chorizo	hasSubstance	114601829	amino acid	 	""	1
107656645	chuck short ribs	hasSubstance	114601829	amino acid	 	""	1
111660300	Japanese umbrella pine	hasSubstance	113096779	lignum	 	""	1
107836269	Espagnole	hasSubstance	107825972	soy sauce	 	""	0.8
111732052	goldthread	hasSubstance	105267345	tissue	 	""	1
112468243	trillium	hasSubstance	105267345	tissue	 	""	1
102404028	maverick	hasSubstance	105267548	animal tissue	 	""	1
107617839	carrot pudding	hasSubstance	107844042	milk	 	""	0.8
111954345	field thistle	hasSubstance	105267345	tissue	 	""	1
104514359	upper	hasSubstance	114625458	metal	 	""	0.8
114971234	oxidase	hasSubstance	115098161	wood	 	""	0.8
110281637	maharaja	hasSubstance	105267345	tissue	 	""	1
103199358	dimity	hasSubstance	104598965	woof	 	""	1
103296759	esmolol	hasSubstance	112487262	physostigmine	 	""	1
112366870	gamboge tree	hasSubstance	105267345	tissue	 	""	1
110534586	robber	hasSubstance	105267345	tissue	 	""	1
101824862	pheasant coucal	hasSubstance	105267548	animal tissue	 	""	1
103542605	hotel-casino	hasSubstance	114580897	material	 	""	0.8
112775717	canistel	hasSubstance	114935319	lignin	 	""	1
102845002	bit	hasSubstance	114984973	coloring material	 	""	0.8
105258889	Afro	hasSubstance	114742917	polypeptide	 	""	1
112862828	patchouli	hasSubstance	105267345	tissue	 	""	1
112836862	scorpionweed	hasSubstance	105267345	tissue	 	""	1
104224543	sister ship	hasSubstance	114648100	oxygen	 	""	0.8
102709101	anastigmat	hasSubstance	115041277	silica	 	""	0.8
104239333	sliding window	hasSubstance	115041277	silica	 	""	0.8
110443830	pluralist	hasSubstance	105267345	tissue	 	""	1
102844214	bistro	hasSubstance	114580897	material	 	""	0.8
112280060	interior live oak	hasSubstance	112268918	oak	 	""	1
112202936	linden	hasSubstance	105267345	tissue	 	""	1
102943964	camise	hasSubstance	114870078	cotton	 	""	0.8
103852908	oracle	hasSubstance	114881303	glass	 	""	0.8
107652488	sweetbread	hasSubstance	114973303	palmitic acid	 	""	1
112974062	leak fungus	hasSubstance	114586258	mixture	 	""	0.8
105263183	stubble	hasSubstance	114601829	amino acid	 	""	1
112285512	red alder	hasSubstance	113096779	lignum	 	""	1
112275317	Japanese oak	hasSubstance	113097536	sapwood	 	""	1
103813369	navigation light	hasSubstance	114585519	particle	 	""	0.8
112912274	cock`s eggs	hasSubstance	105267345	tissue	 	""	1
103670208	limousine	hasSubstance	115041277	silica	 	""	0.8
110695917	techie	hasSubstance	105267345	tissue	 	""	1
102634545	driftfish	hasSubstance	105267548	animal tissue	 	""	1
102113712	miniature poodle	hasSubstance	105267345	tissue	 	""	1
112203699	small-leaved linden	hasSubstance	113096779	lignum	 	""	1
114773275	basic dye	hasSubstance	114625458	metal	 	""	0.8
107676602	frank	hasSubstance	107653394	cut	 	""	0.8
111891175	sweet alyssum	hasSubstance	105267345	tissue	 	""	1
103962685	platform	hasSubstance	114591091	suspension	 	""	0.8
102084071	dog	hasSubstance	105267345	tissue	 	""	1
112727960	almond willow	hasSubstance	113097536	sapwood	 	""	1
109910084	charge of quarters	hasSubstance	105267345	tissue	 	""	1
109991026	gallant	hasSubstance	105267345	tissue	 	""	1
111872146	rock cress	hasSubstance	105267345	tissue	 	""	1
104285965	sport utility	hasSubstance	114802450	steel	 	""	0.8
102855253	blowgun	hasSubstance	115041277	silica	 	""	0.8
103950113	pit	hasSubstance	115098161	wood	 	""	0.8
112757816	American holly	hasSubstance	105267345	tissue	 	""	1
107580782	roast	hasSubstance	114742917	polypeptide	 	""	1
101978930	swimming crab	hasSubstance	105267548	animal tissue	 	""	1
114828815	decarboxylase	hasSubstance	114625458	metal	 	""	0.8
101494475	hammerhead	hasSubstance	105267548	animal tissue	 	""	1
103433637	general-purpose bomb	hasSubstance	103260293	dynamite	 	""	0.8
102913152	building	hasSubstance	114845743	water	 	""	0.995601027598744
103384352	forklift	hasSubstance	114841267	air	 	""	0.8
110265532	receiver	hasSubstance	105267345	tissue	 	""	1
104239333	sliding window	hasSubstance	114881303	glass	 	""	0.8
104474466	trap	hasSubstance	114973133	pad	 	""	0.8
113092836	paraphysis	hasSubstance	114586258	mixture	 	""	0.8
112287642	hop hornbeam	hasSubstance	113097536	sapwood	 	""	1
103678729	little theater	hasSubstance	114947807	marble	 	""	0.8
115070550	thortveitite	hasSubstance	106256697	page	 	""	0.8
101445857	hog sucker	hasSubstance	105267548	animal tissue	 	""	1
112281974	American white birch	hasSubstance	113097752	heartwood	 	""	1
102912065	buffet	hasSubstance	115098161	wood	 	""	0.8
112725940	silver willow	hasSubstance	113097536	sapwood	 	""	1
102686379	air conditioner	hasSubstance	106256697	page	 	""	0.8
112754648	hedge maple	hasSubstance	113096779	lignum	 	""	1
114889074	lectin	hasSubstance	114601829	amino acid	 	""	0.8
102828555	belvedere	hasSubstance	114580897	material	 	""	0.8
103521771	hip pad	hasSubstance	105403149	serum	 	""	0.8
103147280	culvert	hasSubstance	106256697	page	 	""	0.8
110390807	padrone	hasSubstance	105267345	tissue	 	""	1
102872752	boot	hasSubstance	114759722	leather	 	""	0.999397490329558
103697552	lunchroom	hasSubstance	105399847	blood	 	""	0.8
104495698	tudung	hasSubstance	106256697	page	 	""	0.8
103542727	hotel-casino	hasSubstance	114586769	alloy	 	""	0.8
103405595	furnishing	hasSubstance	105403427	plasma	 	""	0.8
112304899	Oregon ash	hasSubstance	112303921	ash	 	""	1
111616486	red pine	hasSubstance	113097536	sapwood	 	""	1
107653311	venison	hasSubstance	114973303	palmitic acid	 	""	1
102357911	antelope squirrel	hasSubstance	105267345	tissue	 	""	1
114905333	hard steel	hasSubstance	114635722	copper	 	""	0.8
109477037	web	hasSubstance	114586258	mixture	 	""	0.8
104252331	snowshoe	hasSubstance	114625458	metal	 	""	0.8
101404365	fucoid	hasSubstance	105267345	tissue	 	""	1
110786892	Wobbly	hasSubstance	105267345	tissue	 	""	1
113171975	floating fern	hasSubstance	105267345	tissue	 	""	1
103819595	network	hasSubstance	114984973	coloring material	 	""	0.8
104125021	safe	hasSubstance	115098161	wood	 	""	0.8
112346986	spurge laurel	hasSubstance	105267345	tissue	 	""	1
114963187	Ni-resist	hasSubstance	114720692	alpha iron	 	""	1
102762909	auxiliary engine	hasSubstance	114841267	air	 	""	0.8
109881519	bushman	hasSubstance	105267345	tissue	 	""	1
102897820	brick	hasSubstance	114654541	silicon	 	""	1
112225222	she-oak	hasSubstance	105267345	tissue	 	""	1
101642943	leptodactylid frog	hasSubstance	105267548	animal tissue	 	""	1
115003496	red tide	hasSubstance	115009192	evaporite	 	""	1
112635744	Iowa crab	hasSubstance	113097752	heartwood	 	""	1
109279458	finding	hasSubstance	114580897	material	 	""	0.8
112690653	incense tree	hasSubstance	114935319	lignin	 	""	1
101666228	common snapping turtle	hasSubstance	105267548	animal tissue	 	""	1
112028424	scentless camomile	hasSubstance	105267345	tissue	 	""	1
107721456	chili	hasSubstance	115098161	wood	 	""	0.8
102993546	center	hasSubstance	114635722	copper	 	""	0.8
109358907	moraine	hasSubstance	114586258	mixture	 	""	0.8
101874434	marsupial	hasSubstance	105267548	animal tissue	 	""	1
103092314	conservatory	hasSubstance	114890286	granite	 	""	0.8
103672638	line of defense	hasSubstance	114586769	alloy	 	""	0.8
104365484	surveying instrument	hasSubstance	115098161	wood	 	""	0.8
101947139	neritina	hasSubstance	105267345	tissue	 	""	1
105261999	imperial	hasSubstance	114728724	protein	 	""	0.8
112089178	Hottentot bread	hasSubstance	113096317	parenchyma	 	""	1
103671272	line	hasSubstance	115019030	sand	 	""	0.8
109889691	candidate	hasSubstance	105267345	tissue	 	""	1
114737639	catalase	hasSubstance	114580897	material	 	""	0.8
102244797	wheel bug	hasSubstance	105267345	tissue	 	""	1
114782919	neem cake	hasSubstance	114861355	potassium nitrate	 	""	1
112697514	satinwood	hasSubstance	113097536	sapwood	 	""	1
103685486	lodge	hasSubstance	115098161	wood	 	""	0.8
107700095	spaghettini	hasSubstance	114586258	mixture	 	""	0.8
102093428	American Staffordshire terrier	hasSubstance	105267345	tissue	 	""	1
110510546	rebutter	hasSubstance	105267345	tissue	 	""	1
104553561	wash-and-wear	hasSubstance	114580897	material	 	""	0.8
115016503	smokeless powder	hasSubstance	114752323	glucosamine	 	""	1
101560636	Old World chat	hasSubstance	105267548	animal tissue	 	""	1
110550468	sannup	hasSubstance	105267345	tissue	 	""	1
102368821	mole rat	hasSubstance	105267345	tissue	 	""	1
114867365	string	hasSubstance	114752323	glucosamine	 	""	1
112886402	Jones` penstemon	hasSubstance	105267345	tissue	 	""	1
103958227	plastic bag	hasSubstance	106256697	page	 	""	0.8
104368840	swan`s down	hasSubstance	114586258	mixture	 	""	0.8
103268553	elbow	hasSubstance	114625458	metal	 	""	0.8
107588688	Scotch broth	hasSubstance	107707451	vegetable	 	""	0.8
112369066	low St Andrew`s cross	hasSubstance	113096779	lignum	 	""	1
110394329	palatine	hasSubstance	105267345	tissue	 	""	1
102088466	bloodhound	hasSubstance	105267548	animal tissue	 	""	1
112329744	pyinma	hasSubstance	114625458	metal	 	""	0.8
112338796	mountain ash	hasSubstance	112334520	gumwood	 	""	1
101916187	gorgonian	hasSubstance	105267548	animal tissue	 	""	1
110533874	roadman	hasSubstance	105267345	tissue	 	""	1
104451818	tool	hasSubstance	107657068	shank	 	""	0.995839170982333
102986480	cattle trail	hasSubstance	103900750	pavement	 	""	1
102891566	brand-name drug	hasSubstance	114873641	formulation	 	""	0.8
109704157	Lancastrian	hasSubstance	105267345	tissue	 	""	1
114671895	cobaltite	hasSubstance	115098161	wood	 	""	0.8
107555863	food	hasSubstance	114586258	mixture	 	""	0.8
109988311	dairyman	hasSubstance	105267345	tissue	 	""	1
112650556	chokecherry	hasSubstance	112652876	fruitwood	 	""	1
112810007	northern Jacob`s ladder	hasSubstance	105267345	tissue	 	""	1
104417180	textile machine	hasSubstance	114738892	substrate	 	""	0.8
